time,equity,benchmark_equity,benchmark_weight,active_weight,active_symbols,weights
2025-01-02T14:30:00+00:00,100000.0,100000.0,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-03T14:30:00+00:00,101291.26003674549,101291.26003674549,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-06T14:30:00+00:00,101881.05115981994,101881.05115981994,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-07T14:30:00+00:00,100734.92381552217,100734.92381552217,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-08T14:30:00+00:00,100870.76155742962,100870.76155742962,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-10T14:30:00+00:00,99335.76854894673,99335.76854894673,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-13T14:30:00+00:00,99464.15649193505,99464.15649193505,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-14T14:30:00+00:00,99590.66468699042,99590.66468699042,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-15T14:30:00+00:00,101412.18664864775,101412.18664864775,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-16T14:30:00+00:00,101261.47237323588,101261.47237323588,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-17T14:30:00+00:00,102232.73702278888,102232.73702278888,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-21T14:30:00+00:00,103163.02777819213,103163.02777819213,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-22T14:30:00+00:00,103749.10553406843,103749.10553406843,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-23T14:30:00+00:00,104324.03165599433,104324.03165599433,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-24T14:30:00+00:00,104009.59478743219,104009.59478743219,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-27T14:30:00+00:00,102562.02736014374,102562.02736014374,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-28T14:30:00+00:00,103421.63728362297,103421.63728362297,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-29T14:30:00+00:00,102967.64930595517,102967.64930595517,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-30T14:30:00+00:00,103505.37256214207,103505.37256214207,1.0,0.0,,"{""VOO"": 1.0}"
2025-01-31T14:30:00+00:00,102952.77277263973,102952.77277263973,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-03T14:30:00+00:00,102277.37815528015,102277.37815528015,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-04T14:30:00+00:00,102956.48613983789,102956.48613983789,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-05T14:30:00+00:00,103378.85283473083,103378.85283473083,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-06T14:30:00+00:00,103750.97374983446,103750.97374983446,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-07T14:30:00+00:00,102742.51776689834,102742.51776689834,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-10T14:30:00+00:00,103477.46464675435,103477.46464675435,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-11T14:30:00+00:00,103570.49487543579,103570.49487543579,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-12T14:30:00+00:00,103228.13855931896,103228.13855931896,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-13T14:30:00+00:00,104318.45007284124,104318.45007284124,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-14T14:30:00+00:00,104322.17497239528,104322.17497239528,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-18T14:30:00+00:00,104623.58045869623,104623.58045869623,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-19T14:30:00+00:00,104876.64297766364,104876.64297766364,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-20T14:30:00+00:00,104435.67484971226,104435.67484971226,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-21T14:30:00+00:00,102658.79402054616,102658.79402054616,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-24T14:30:00+00:00,102173.18476029248,102173.18476029248,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-25T14:30:00+00:00,101665.21457092548,101665.21457092548,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-26T14:30:00+00:00,101728.49173297599,101728.49173297599,1.0,0.0,,"{""VOO"": 1.0}"
2025-02-27T14:30:00+00:00,100094.87538030263,100094.87538030263,1.0,0.0,,"{""VOO"": 1.0}"
