time,equity,benchmark_equity,benchmark_weight,active_weight,active_symbols,weights
2021-01-04T14:30:00+00:00,100000.0,100000.0,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-05T14:30:00+00:00,100657.77462162008,100657.77462162008,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-06T14:30:00+00:00,101268.31449845641,101268.31449845641,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-07T14:30:00+00:00,102781.46581934235,102781.46581934235,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-08T14:30:00+00:00,103359.56515683724,103359.56515683724,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-11T14:30:00+00:00,102684.15390225245,102684.15390225245,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-12T14:30:00+00:00,102692.98191982823,102692.98191982823,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-13T14:30:00+00:00,102949.58619860804,102949.58619860804,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-14T14:30:00+00:00,102601.51977716599,102601.51977716599,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-15T14:30:00+00:00,101870.03605896933,101870.03605896933,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-19T14:30:00+00:00,102675.26767779831,102675.26767779831,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-20T14:30:00+00:00,104070.43399892103,104070.43399892103,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-21T14:30:00+00:00,104167.76531819778,104167.76531819778,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-22T14:30:00+00:00,103796.13488029815,103796.13488029815,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-25T14:30:00+00:00,104217.89099612995,104217.89099612995,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-26T14:30:00+00:00,104061.5962800929,104061.5962800929,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-27T14:30:00+00:00,101536.72503827802,101536.72503827802,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-28T14:30:00+00:00,102389.16229845154,102389.16229845154,1.0,0.0,,"{""VOO"": 1.0}"
2021-01-29T14:30:00+00:00,100339.19959949267,100339.19959949267,1.0,0.0,,"{""VOO"": 1.0}"
